# ID        SDSS.g   SDSS.g_err   SDSS.r   SDSS.r_err   SDSS.i   SDSS.i_err   SDSS.z   SDSS.z_err   redshift  
  60004101  -999.0   -999.0       -999.0   -999.0       -999.0   -999.0       -999.0   -999.0       0.06      
  60001102  17.687   0.1          17.044   0.1          16.656   0.1          16.389   0.1          0.1       
  60002102  17.687   0.1          17.044   0.1          16.656   0.1          16.389   0.1          0.1       
  60003102  17.687   0.1          17.044   0.1          16.656   0.1          16.389   0.1          0.1       
  60004102  17.687   0.1          17.044   0.1          16.656   0.1          16.389   0.1          0.1       
  60001103  20.519   0.1          19.648   0.1          19.271   0.1          18.924   0.1          0.3       
  60002103  20.518   0.1          19.648   0.1          19.271   0.1          18.924   0.1          0.3       
  60003103  20.518   0.1          19.648   0.1          19.271   0.1          18.924   0.1          0.3       
  60004103  20.518   0.1          19.648   0.1          19.271   0.1          18.924   0.1          0.3       
  60001104  21.825   0.1          21.06    0.1          20.534   0.1          20.203   0.1          0.5       
  60002104  21.823   0.1          21.06    0.1          20.533   0.1          20.202   0.1          0.5       
  60003104  21.823   0.1          21.06    0.1          20.533   0.1          20.202   0.1          0.5       
  60004104  21.823   0.1          21.06    0.1          20.533   0.1          20.202   0.1          0.5       
  60001105  22.861   0.1          22.521   0.1          21.853   0.1          21.396   0.1          0.8       
  60002105  22.86    0.1          22.521   0.1          21.852   0.1          21.394   0.1          0.8       
  60003105  22.86    0.1          22.52    0.1          21.851   0.1          21.395   0.1          0.8       
  60004105  22.861   0.1          22.52    0.1          21.851   0.1          21.395   0.1          0.8       
  60001106  23.255   0.1          23.055   0.1          22.643   0.1          22.012   0.1          1.0       
  60002106  23.257   0.1          23.056   0.1          22.643   0.1          22.009   0.1          1.0       
  60003106  23.256   0.1          23.055   0.1          22.641   0.1          22.01    0.1          1.0       
  60004106  23.256   0.1          23.055   0.1          22.641   0.1          22.009   0.1          1.0       
  60001107  23.9     0.1          23.862   0.1          23.71    0.1          23.394   0.1          1.5       
  60002107  23.907   0.1          23.862   0.1          23.709   0.1          23.39    0.1          1.5       
  60003107  23.906   0.1          23.861   0.1          23.705   0.1          23.392   0.1          1.5       
  60004107  23.907   0.1          23.861   0.1          23.704   0.1          23.392   0.1          1.5       
  60001108  24.326   0.1          24.249   0.1          24.245   0.1          24.102   0.1          2.0       
  60002108  24.328   0.1          24.248   0.1          24.244   0.1          24.084   0.1          2.0       
  60003108  24.327   0.1          24.247   0.1          24.238   0.1          24.087   0.1          2.0       
  60004108  24.327   0.1          24.246   0.1          24.238   0.1          24.086   0.1          2.0       
  60700000  16.202   0.1          15.769   0.1          15.448   0.1          15.259   0.1          0.045594  
  60701101  16.917   0.1          16.475   0.1          16.157   0.1          15.956   0.1          0.06      
  60702101  16.918   0.1          16.475   0.1          16.157   0.1          15.956   0.1          0.06      
  60703101  16.917   0.1          16.475   0.1          16.157   0.1          15.956   0.1          0.06      
  60704101  16.917   0.1          16.475   0.1          16.157   0.1          15.956   0.1          0.06      
  60701102  18.095   0.1          17.621   0.1          17.298   0.1          17.085   0.1          0.1       
  60702102  18.095   0.1          17.621   0.1          17.298   0.1          17.085   0.1          0.1       
  60703102  18.095   0.1          17.621   0.1          17.298   0.1          17.085   0.1          0.1       
  60704102  18.095   0.1          17.621   0.1          17.298   0.1          17.085   0.1          0.1       
  60701103  20.784   0.1          20.128   0.1          19.859   0.1          19.565   0.1          0.3       
  60702103  20.784   0.1          20.129   0.1          19.859   0.1          19.565   0.1          0.3       
  60703103  20.784   0.1          20.129   0.1          19.859   0.1          19.565   0.1          0.3       
  60704103  20.784   0.1          20.129   0.1          19.859   0.1          19.565   0.1          0.3       
  60701104  21.962   0.1          21.45    0.1          21.043   0.1          20.796   0.1          0.5       
  60702104  21.962   0.1          21.451   0.1          21.044   0.1          20.798   0.1          0.5       
  60703104  21.962   0.1          21.451   0.1          21.044   0.1          20.798   0.1          0.5       
  60704104  21.963   0.1          21.451   0.1          21.044   0.1          20.798   0.1          0.5       
  60701105  22.862   0.1          22.739   0.1          22.252   0.1          21.893   0.1          0.8       
  60702105  22.864   0.1          22.738   0.1          22.254   0.1          21.896   0.1          0.8       
  60703105  22.864   0.1          22.738   0.1          22.254   0.1          21.896   0.1          0.8       
  60704105  22.864   0.1          22.738   0.1          22.254   0.1          21.896   0.1          0.8       
  60701106  23.213   0.1          23.189   0.1          22.932   0.1          22.454   0.1          1.0       
  60702106  23.212   0.1          23.186   0.1          22.937   0.1          22.456   0.1          1.0       
  60703106  23.212   0.1          23.187   0.1          22.937   0.1          22.456   0.1          1.0       
  60704106  23.212   0.1          23.187   0.1          22.937   0.1          22.456   0.1          1.0       
  60701107  23.785   0.1          23.838   0.1          23.797   0.1          23.642   0.1          1.5       
  60702107  23.785   0.1          23.836   0.1          23.811   0.1          23.647   0.1          1.5       
  60703107  23.784   0.1          23.837   0.1          23.81    0.1          23.645   0.1          1.5       
  60704107  23.784   0.1          23.837   0.1          23.81    0.1          23.646   0.1          1.5       
  60701108  24.142   0.1          24.165   0.1          24.207   0.1          24.17    0.1          2.0       
  60702108  24.142   0.1          24.159   0.1          24.22    0.1          24.187   0.1          2.0       
  60703108  24.142   0.1          24.159   0.1          24.218   0.1          24.185   0.1          2.0       
  60704108  24.142   0.1          24.16    0.1          24.218   0.1          24.185   0.1          2.0       
  60800000  17.041   0.1          16.53    0.1          16.188   0.1          15.969   0.1          0.081475  
  60801101  -999.0   -999.0       -999.0   -999.0       -999.0   -999.0       -999.0   -999.0       0.06      
  60802101  -999.0   -999.0       -999.0   -999.0       -999.0   -999.0       -999.0   -999.0       0.06      
  60803101  -999.0   -999.0       -999.0   -999.0       -999.0   -999.0       -999.0   -999.0       0.06      
  60804101  -999.0   -999.0       -999.0   -999.0       -999.0   -999.0       -999.0   -999.0       0.06      
  60801102  17.691   0.1          17.16    0.1          16.821   0.1          16.594   0.1          0.1       
  60802102  17.691   0.1          17.16    0.1          16.821   0.1          16.594   0.1          0.1       
  60803102  17.691   0.1          17.16    0.1          16.821   0.1          16.594   0.1          0.1       
  60804102  17.691   0.1          17.16    0.1          16.821   0.1          16.594   0.1          0.1       
  60801103  20.365   0.1          19.705   0.1          19.398   0.1          19.094   0.1          0.3       
  60802103  20.367   0.1          19.705   0.1          19.398   0.1          19.094   0.1          0.3       
  60803103  20.367   0.1          19.705   0.1          19.398   0.1          19.094   0.1          0.3       
  60804103  20.367   0.1          19.705   0.1          19.398   0.1          19.094   0.1          0.3       
  60801104  21.531   0.1          21.037   0.1          20.603   0.1          20.344   0.1          0.5       
  60802104  21.532   0.1          21.037   0.1          20.603   0.1          20.345   0.1          0.5       
  60803104  21.532   0.1          21.037   0.1          20.603   0.1          20.345   0.1          0.5       
  60804104  21.532   0.1          21.037   0.1          20.603   0.1          20.345   0.1          0.5       
  60801105  22.406   0.1          22.315   0.1          21.84    0.1          21.465   0.1          0.8       
  60802105  22.407   0.1          22.315   0.1          21.839   0.1          21.465   0.1          0.8       
  60803105  22.407   0.1          22.316   0.1          21.839   0.1          21.465   0.1          0.8       
  60804105  22.407   0.1          22.316   0.1          21.839   0.1          21.465   0.1          0.8       
  60801106  22.732   0.1          22.757   0.1          22.525   0.1          22.044   0.1          1.0       
  60802106  22.736   0.1          22.757   0.1          22.522   0.1          22.045   0.1          1.0       
  60803106  22.736   0.1          22.757   0.1          22.523   0.1          22.045   0.1          1.0       
  60804106  22.735   0.1          22.757   0.1          22.523   0.1          22.046   0.1          1.0       
  60801107  23.26    0.1          23.377   0.1          23.378   0.1          23.225   0.1          1.5       
  60802107  23.265   0.1          23.371   0.1          23.377   0.1          23.226   0.1          1.5       
  60803107  23.264   0.1          23.372   0.1          23.378   0.1          23.226   0.1          1.5       
  60804107  23.264   0.1          23.372   0.1          23.378   0.1          23.227   0.1          1.5       
  60801108  23.569   0.1          23.669   0.1          23.755   0.1          23.747   0.1          2.0       
  60802108  23.579   0.1          23.66    0.1          23.754   0.1          23.751   0.1          2.0       
  60803108  23.579   0.1          23.661   0.1          23.755   0.1          23.751   0.1          2.0       
  60804108  23.579   0.1          23.661   0.1          23.755   0.1          23.752   0.1          2.0       
  61100000  16.131   0.1          15.979   0.1          15.766   0.1          15.612   0.1          0.014748  
  61101101  19.223   0.1          19.091   0.1          18.841   0.1          18.707   0.1          0.06      
  61102101  19.223   0.1          19.091   0.1          18.841   0.1          18.707   0.1          0.06      
  61103101  19.223   0.1          19.091   0.1          18.841   0.1          18.707   0.1          0.06      
  61104101  19.223   0.1          19.091   0.1          18.841   0.1          18.707   0.1          0.06      
  61101102  20.349   0.1          20.204   0.1          19.975   0.1          19.82    0.1          0.1       
  61102102  20.349   0.1          20.203   0.1          19.975   0.1          19.819   0.1          0.1       
  61103102  20.349   0.1          20.203   0.1          19.975   0.1          19.819   0.1          0.1       
  61104102  20.349   0.1          20.203   0.1          19.975   0.1          19.819   0.1          0.1       
  61101103  22.8     0.1          22.526   0.1          22.464   0.1          22.235   0.1          0.3       
  61102103  22.798   0.1          22.524   0.1          22.465   0.1          22.234   0.1          0.3       
  61103103  22.798   0.1          22.524   0.1          22.465   0.1          22.234   0.1          0.3       
  61104103  22.798   0.1          22.524   0.1          22.465   0.1          22.234   0.1          0.3       
  61101104  23.811   0.1          23.661   0.1          23.495   0.1          23.427   0.1          0.5       
  61102104  23.809   0.1          23.657   0.1          23.498   0.1          23.425   0.1          0.5       
  61103104  23.808   0.1          23.657   0.1          23.498   0.1          23.425   0.1          0.5       
  61104104  23.808   0.1          23.657   0.1          23.498   0.1          23.425   0.1          0.5       
  61101105  24.554   0.1          24.701   0.1          24.475   0.1          24.346   0.1          0.8       
  61102105  24.555   0.1          24.686   0.1          24.478   0.1          24.341   0.1          0.8       
  61103105  24.555   0.1          24.686   0.1          24.48    0.1          24.343   0.1          0.8       
  61104105  24.555   0.1          24.685   0.1          24.479   0.1          24.342   0.1          0.8       
  61101106  24.853   0.1          25.041   0.1          24.991   0.1          24.788   0.1          1.0       
  61102106  24.853   0.1          25.025   0.1          24.995   0.1          24.778   0.1          1.0       
  61103106  24.853   0.1          25.025   0.1          24.996   0.1          24.778   0.1          1.0       
  61104106  24.853   0.1          25.026   0.1          24.996   0.1          24.778   0.1          1.0       
  61101107  25.36    0.1          25.532   0.1          25.608   0.1          25.654   0.1          1.5       
  61102107  25.356   0.1          25.498   0.1          25.614   0.1          25.641   0.1          1.5       
  61103107  25.356   0.1          25.499   0.1          25.618   0.1          25.642   0.1          1.5       
  61104107  25.356   0.1          25.499   0.1          25.617   0.1          25.642   0.1          1.5       
  61101108  25.655   0.1          25.803   0.1          25.871   0.1          25.999   0.1          2.0       
  61102108  25.653   0.1          25.762   0.1          25.879   0.1          25.986   0.1          2.0       
  61103108  25.654   0.1          25.763   0.1          25.886   0.1          25.984   0.1          2.0       
  61104108  25.653   0.1          25.763   0.1          25.885   0.1          25.984   0.1          2.0       
  61300000  13.973   0.1          13.581   0.1          13.372   0.1          13.23    0.1          0.014199  
  61301101  17.193   0.1          16.794   0.1          16.509   0.1          16.402   0.1          0.06      
  61302101  17.193   0.1          16.794   0.1          16.509   0.1          16.402   0.1          0.06      
  61303101  17.193   0.1          16.794   0.1          16.509   0.1          16.402   0.1          0.06      
  61304101  17.193   0.1          16.794   0.1          16.509   0.1          16.402   0.1          0.06      
  61301102  18.365   0.1          17.928   0.1          17.649   0.1          17.513   0.1          0.1       
  61302102  18.365   0.1          17.928   0.1          17.649   0.1          17.514   0.1          0.1       
  61303102  18.365   0.1          17.928   0.1          17.649   0.1          17.513   0.1          0.1       
  61304102  18.365   0.1          17.928   0.1          17.649   0.1          17.513   0.1          0.1       
  61301103  21.072   0.1          20.416   0.1          20.169   0.1          19.903   0.1          0.3       
  61302103  21.072   0.1          20.416   0.1          20.169   0.1          19.903   0.1          0.3       
  61303103  21.072   0.1          20.416   0.1          20.169   0.1          19.903   0.1          0.3       
  61304103  21.072   0.1          20.416   0.1          20.169   0.1          19.903   0.1          0.3       
  61301104  22.27    0.1          21.711   0.1          21.343   0.1          21.111   0.1          0.5       
  61302104  22.27    0.1          21.711   0.1          21.344   0.1          21.111   0.1          0.5       
  61303104  22.269   0.1          21.711   0.1          21.344   0.1          21.111   0.1          0.5       
  61304104  22.269   0.1          21.711   0.1          21.344   0.1          21.111   0.1          0.5       
  61301105  23.158   0.1          23.049   0.1          22.509   0.1          22.195   0.1          0.8       
  61302105  23.158   0.1          23.048   0.1          22.512   0.1          22.194   0.1          0.8       
  61303105  23.157   0.1          23.049   0.1          22.512   0.1          22.194   0.1          0.8       
  61304105  23.157   0.1          23.049   0.1          22.512   0.1          22.194   0.1          0.8       
  61301106  23.497   0.1          23.497   0.1          23.213   0.1          22.728   0.1          1.0       
  61302106  23.495   0.1          23.493   0.1          23.219   0.1          22.727   0.1          1.0       
  61303106  23.494   0.1          23.493   0.1          23.219   0.1          22.727   0.1          1.0       
  61304106  23.494   0.1          23.493   0.1          23.219   0.1          22.727   0.1          1.0       
  61301107  24.037   0.1          24.134   0.1          24.099   0.1          23.947   0.1          1.5       
  61302107  24.033   0.1          24.125   0.1          24.113   0.1          23.945   0.1          1.5       
  61303107  24.033   0.1          24.126   0.1          24.114   0.1          23.946   0.1          1.5       
  61304107  24.033   0.1          24.126   0.1          24.114   0.1          23.946   0.1          1.5       
  61301108  24.365   0.1          24.434   0.1          24.486   0.1          24.49    0.1          2.0       
  61302108  24.36    0.1          24.423   0.1          24.507   0.1          24.488   0.1          2.0       
  61303108  24.36    0.1          24.425   0.1          24.508   0.1          24.49    0.1          2.0       
  61304108  24.36    0.1          24.425   0.1          24.508   0.1          24.489   0.1          2.0       
  61400000  13.854   0.1          13.37    0.1          13.015   0.1          12.785   0.1          0.024313  
  61401101  15.946   0.1          15.431   0.1          15.015   0.1          14.838   0.1          0.06      
  61402101  15.946   0.1          15.431   0.1          15.015   0.1          14.838   0.1          0.06      
  61403101  15.946   0.1          15.431   0.1          15.015   0.1          14.838   0.1          0.06      
  61404101  15.946   0.1          15.431   0.1          15.015   0.1          14.838   0.1          0.06      
  61401102  17.147   0.1          16.576   0.1          16.165   0.1          15.988   0.1          0.1       
  61402102  17.147   0.1          16.576   0.1          16.165   0.1          15.988   0.1          0.1       
  61403102  17.147   0.1          16.576   0.1          16.165   0.1          15.988   0.1          0.1       
  61404102  17.147   0.1          16.576   0.1          16.165   0.1          15.988   0.1          0.1       
  61401103  20.01    0.1          19.119   0.1          18.812   0.1          18.413   0.1          0.3       
  61402103  20.01    0.1          19.119   0.1          18.812   0.1          18.413   0.1          0.3       
  61403103  20.01    0.1          19.119   0.1          18.812   0.1          18.413   0.1          0.3       
  61404103  20.01    0.1          19.119   0.1          18.812   0.1          18.413   0.1          0.3       
  61401104  21.364   0.1          20.507   0.1          20.027   0.1          19.735   0.1          0.5       
  61402104  21.364   0.1          20.507   0.1          20.027   0.1          19.734   0.1          0.5       
  61403104  21.364   0.1          20.507   0.1          20.027   0.1          19.734   0.1          0.5       
  61404104  21.364   0.1          20.507   0.1          20.027   0.1          19.734   0.1          0.5       
  61401105  22.406   0.1          22.066   0.1          21.296   0.1          20.884   0.1          0.8       
  61402105  22.408   0.1          22.065   0.1          21.295   0.1          20.883   0.1          0.8       
  61403105  22.408   0.1          22.065   0.1          21.296   0.1          20.883   0.1          0.8       
  61404105  22.408   0.1          22.065   0.1          21.296   0.1          20.883   0.1          0.8       
  61401106  22.824   0.1          22.598   0.1          22.124   0.1          21.474   0.1          1.0       
  61402106  22.824   0.1          22.592   0.1          22.122   0.1          21.473   0.1          1.0       
  61403106  22.824   0.1          22.593   0.1          22.122   0.1          21.473   0.1          1.0       
  61404106  22.824   0.1          22.593   0.1          22.122   0.1          21.473   0.1          1.0       
  61401107  23.515   0.1          23.426   0.1          23.244   0.1          22.915   0.1          1.5       
  61402107  23.517   0.1          23.417   0.1          23.237   0.1          22.914   0.1          1.5       
  61403107  23.518   0.1          23.417   0.1          23.238   0.1          22.913   0.1          1.5       
  61404107  23.518   0.1          23.418   0.1          23.238   0.1          22.913   0.1          1.5       
  61401108  23.993   0.1          23.849   0.1          23.799   0.1          23.626   0.1          2.0       
  61402108  23.993   0.1          23.835   0.1          23.788   0.1          23.623   0.1          2.0       
  61403108  23.994   0.1          23.835   0.1          23.791   0.1          23.62    0.1          2.0       
  61404108  23.994   0.1          23.836   0.1          23.791   0.1          23.62    0.1          2.0       
  62000000  18.155   0.1          17.678   0.1          17.388   0.1          17.226   0.1          0.0793    
  62001101  -999.0   -999.0       -999.0   -999.0       -999.0   -999.0       -999.0   -999.0       0.06      
  62002101  -999.0   -999.0       -999.0   -999.0       -999.0   -999.0       -999.0   -999.0       0.06      
  62003101  -999.0   -999.0       -999.0   -999.0       -999.0   -999.0       -999.0   -999.0       0.06      
  62004101  -999.0   -999.0       -999.0   -999.0       -999.0   -999.0       -999.0   -999.0       0.06      
  62001102  18.863   0.1          18.357   0.1          18.075   0.1          17.903   0.1          0.1       
  62002102  18.863   0.1          18.357   0.1          18.075   0.1          17.903   0.1          0.1       
  62003102  18.863   0.1          18.357   0.1          18.075   0.1          17.903   0.1          0.1       
  62004102  18.863   0.1          18.357   0.1          18.075   0.1          17.903   0.1          0.1       
  62001103  21.602   0.1          20.886   0.1          20.605   0.1          20.352   0.1          0.3       
  62002103  21.604   0.1          20.887   0.1          20.606   0.1          20.352   0.1          0.3       
  62003103  21.604   0.1          20.887   0.1          20.606   0.1          20.352   0.1          0.3       
  62004103  21.604   0.1          20.887   0.1          20.606   0.1          20.352   0.1          0.3       
  62001104  22.859   0.1          22.202   0.1          21.776   0.1          21.571   0.1          0.5       
  62002104  22.861   0.1          22.201   0.1          21.778   0.1          21.572   0.1          0.5       
  62003104  22.86    0.1          22.201   0.1          21.777   0.1          21.572   0.1          0.5       
  62004104  22.86    0.1          22.201   0.1          21.777   0.1          21.572   0.1          0.5       
  62001105  23.823   0.1          23.611   0.1          22.998   0.1          22.646   0.1          0.8       
  62002105  23.823   0.1          23.611   0.1          22.999   0.1          22.645   0.1          0.8       
  62003105  23.821   0.1          23.611   0.1          22.999   0.1          22.645   0.1          0.8       
  62004105  23.821   0.1          23.611   0.1          22.999   0.1          22.645   0.1          0.8       
  62001106  24.208   0.1          24.083   0.1          23.736   0.1          23.219   0.1          1.0       
  62002106  24.206   0.1          24.084   0.1          23.738   0.1          23.216   0.1          1.0       
  62003106  24.203   0.1          24.085   0.1          23.738   0.1          23.216   0.1          1.0       
  62004106  24.203   0.1          24.085   0.1          23.738   0.1          23.216   0.1          1.0       
  62001107  24.839   0.1          24.82    0.1          24.706   0.1          24.49    0.1          1.5       
  62002107  24.837   0.1          24.813   0.1          24.716   0.1          24.49    0.1          1.5       
  62003107  24.835   0.1          24.813   0.1          24.715   0.1          24.489   0.1          1.5       
  62004107  24.834   0.1          24.813   0.1          24.715   0.1          24.489   0.1          1.5       
  62001108  25.252   0.1          25.167   0.1          25.183   0.1          25.115   0.1          2.0       
  62002108  25.256   0.1          25.18    0.1          25.194   0.1          25.095   0.1          2.0       
  62003108  25.251   0.1          25.18    0.1          25.19    0.1          25.093   0.1          2.0       
  62004108  25.25    0.1          25.18    0.1          25.19    0.1          25.093   0.1          2.0       
  62600000  14.614   0.1          14.229   0.1          13.892   0.1          13.723   0.1          0.042543  
  62601101  15.476   0.1          15.083   0.1          14.748   0.1          14.56    0.1          0.06      
  62602101  15.476   0.1          15.083   0.1          14.748   0.1          14.56    0.1          0.06      
  62603101  15.476   0.1          15.083   0.1          14.748   0.1          14.56    0.1          0.06      
  62604101  15.476   0.1          15.083   0.1          14.748   0.1          14.56    0.1          0.06      
  62601102  16.646   0.1          16.225   0.1          15.9     0.1          15.67    0.1          0.1       
  62602102  16.647   0.1          16.225   0.1          15.9     0.1          15.67    0.1          0.1       
  62603102  16.647   0.1          16.225   0.1          15.9     0.1          15.67    0.1          0.1       
  62604102  16.647   0.1          16.225   0.1          15.9     0.1          15.67    0.1          0.1       
  62601103  19.256   0.1          18.689   0.1          18.469   0.1          18.161   0.1          0.3       
  62602103  19.256   0.1          18.689   0.1          18.469   0.1          18.161   0.1          0.3       
  62603103  19.257   0.1          18.689   0.1          18.469   0.1          18.161   0.1          0.3       
  62604103  19.257   0.1          18.689   0.1          18.469   0.1          18.161   0.1          0.3       
  62601104  20.321   0.1          20.01    0.1          19.612   0.1          19.406   0.1          0.5       
  62602104  20.322   0.1          20.011   0.1          19.612   0.1          19.406   0.1          0.5       
  62603104  20.322   0.1          20.011   0.1          19.612   0.1          19.406   0.1          0.5       
  62604104  20.322   0.1          20.011   0.1          19.612   0.1          19.406   0.1          0.5       
  62601105  21.086   0.1          21.164   0.1          20.818   0.1          20.461   0.1          0.8       
  62602105  21.086   0.1          21.166   0.1          20.819   0.1          20.461   0.1          0.8       
  62603105  21.086   0.1          21.166   0.1          20.819   0.1          20.461   0.1          0.8       
  62604105  21.086   0.1          21.166   0.1          20.819   0.1          20.461   0.1          0.8       
  62601106  21.363   0.1          21.541   0.1          21.439   0.1          21.024   0.1          1.0       
  62602106  21.362   0.1          21.543   0.1          21.439   0.1          21.022   0.1          1.0       
  62603106  21.362   0.1          21.543   0.1          21.439   0.1          21.022   0.1          1.0       
  62604106  21.362   0.1          21.543   0.1          21.439   0.1          21.022   0.1          1.0       
  62601107  21.802   0.1          22.022   0.1          22.144   0.1          22.112   0.1          1.5       
  62602107  21.8     0.1          22.025   0.1          22.145   0.1          22.107   0.1          1.5       
  62603107  21.8     0.1          22.026   0.1          22.145   0.1          22.107   0.1          1.5       
  62604107  21.8     0.1          22.026   0.1          22.145   0.1          22.107   0.1          1.5       
  62601108  22.037   0.1          22.233   0.1          22.414   0.1          22.522   0.1          2.0       
  62602108  22.034   0.1          22.236   0.1          22.416   0.1          22.514   0.1          2.0       
  62603108  22.034   0.1          22.237   0.1          22.416   0.1          22.514   0.1          2.0       
  62604108  22.034   0.1          22.237   0.1          22.416   0.1          22.514   0.1          2.0       
  62900000  16.162   0.1          15.679   0.1          15.317   0.1          15.066   0.1          0.026403  
  62901101  18.052   0.1          17.56    0.1          17.193   0.1          16.926   0.1          0.06      
  62902101  18.052   0.1          17.56    0.1          17.193   0.1          16.925   0.1          0.06      
  62903101  18.052   0.1          17.56    0.1          17.193   0.1          16.925   0.1          0.06      
  62904101  18.052   0.1          17.56    0.1          17.193   0.1          16.925   0.1          0.06      
  62901102  19.23    0.1          18.725   0.1          18.352   0.1          18.062   0.1          0.1       
  62902102  19.23    0.1          18.725   0.1          18.352   0.1          18.062   0.1          0.1       
  62903102  19.23    0.1          18.725   0.1          18.352   0.1          18.062   0.1          0.1       
  62904102  19.23    0.1          18.725   0.1          18.352   0.1          18.062   0.1          0.1       
  62901103  21.956   0.1          21.259   0.1          20.943   0.1          20.612   0.1          0.3       
  62902103  21.955   0.1          21.259   0.1          20.944   0.1          20.612   0.1          0.3       
  62903103  21.955   0.1          21.259   0.1          20.944   0.1          20.612   0.1          0.3       
  62904103  21.955   0.1          21.259   0.1          20.944   0.1          20.612   0.1          0.3       
  62901104  23.155   0.1          22.596   0.1          22.174   0.1          21.877   0.1          0.5       
  62902104  23.158   0.1          22.595   0.1          22.174   0.1          21.877   0.1          0.5       
  62903104  23.158   0.1          22.595   0.1          22.174   0.1          21.878   0.1          0.5       
  62904104  23.158   0.1          22.595   0.1          22.174   0.1          21.878   0.1          0.5       
  62901105  24.064   0.1          23.927   0.1          23.394   0.1          23.026   0.1          0.8       
  62902105  24.079   0.1          23.927   0.1          23.396   0.1          23.023   0.1          0.8       
  62903105  24.079   0.1          23.926   0.1          23.395   0.1          23.023   0.1          0.8       
  62904105  24.079   0.1          23.926   0.1          23.395   0.1          23.023   0.1          0.8       
  62901106  24.436   0.1          24.387   0.1          24.1     0.1          23.592   0.1          1.0       
  62902106  24.451   0.1          24.383   0.1          24.101   0.1          23.589   0.1          1.0       
  62903106  24.45    0.1          24.382   0.1          24.101   0.1          23.588   0.1          1.0       
  62904106  24.45    0.1          24.382   0.1          24.101   0.1          23.588   0.1          1.0       
  62901107  25.061   0.1          25.071   0.1          25.002   0.1          24.834   0.1          1.5       
  62902107  25.087   0.1          25.062   0.1          25.008   0.1          24.824   0.1          1.5       
  62903107  25.084   0.1          25.06    0.1          25.005   0.1          24.825   0.1          1.5       
  62904107  25.085   0.1          25.061   0.1          25.006   0.1          24.824   0.1          1.5       
  62901108  25.469   0.1          25.442   0.1          25.458   0.1          25.41    0.1          2.0       
  62902108  25.496   0.1          25.436   0.1          25.439   0.1          25.383   0.1          2.0       
  62903108  25.495   0.1          25.433   0.1          25.437   0.1          25.382   0.1          2.0       
  62904108  25.495   0.1          25.433   0.1          25.439   0.1          25.381   0.1          2.0       
  63900000  17.467   0.1          17.199   0.1          16.924   0.1          16.671   0.1          0.028369  
  63901101  19.182   0.1          18.912   0.1          18.624   0.1          18.409   0.1          0.06      
  63902101  19.182   0.1          18.912   0.1          18.624   0.1          18.41    0.1          0.06      
  63903101  19.182   0.1          18.912   0.1          18.624   0.1          18.41    0.1          0.06      
  63904101  19.182   0.1          18.912   0.1          18.624   0.1          18.41    0.1          0.06      
  63901102  20.299   0.1          20.035   0.1          19.76    0.1          19.568   0.1          0.1       
  63902102  20.299   0.1          20.034   0.1          19.759   0.1          19.568   0.1          0.1       
  63903102  20.299   0.1          20.034   0.1          19.759   0.1          19.568   0.1          0.1       
  63904102  20.299   0.1          20.034   0.1          19.759   0.1          19.568   0.1          0.1       
  63901103  22.866   0.1          22.47    0.1          22.288   0.1          22.022   0.1          0.3       
  63902103  22.867   0.1          22.47    0.1          22.287   0.1          22.022   0.1          0.3       
  63903103  22.866   0.1          22.469   0.1          22.287   0.1          22.022   0.1          0.3       
  63904103  22.866   0.1          22.469   0.1          22.287   0.1          22.022   0.1          0.3       
  63901104  24.008   0.1          23.59    0.1          23.458   0.1          23.235   0.1          0.5       
  63902104  24.007   0.1          23.591   0.1          23.457   0.1          23.233   0.1          0.5       
  63903104  24.006   0.1          23.591   0.1          23.457   0.1          23.234   0.1          0.5       
  63904104  24.006   0.1          23.591   0.1          23.457   0.1          23.234   0.1          0.5       
  63901105  24.88    0.1          24.814   0.1          24.404   0.1          24.313   0.1          0.8       
  63902105  24.876   0.1          24.813   0.1          24.402   0.1          24.305   0.1          0.8       
  63903105  24.875   0.1          24.813   0.1          24.4     0.1          24.306   0.1          0.8       
  63904105  24.874   0.1          24.812   0.1          24.4     0.1          24.306   0.1          0.8       
  63901106  25.237   0.1          25.234   0.1          25.035   0.1          24.707   0.1          1.0       
  63902106  25.232   0.1          25.228   0.1          25.03    0.1          24.698   0.1          1.0       
  63903106  25.233   0.1          25.229   0.1          25.029   0.1          24.699   0.1          1.0       
  63904106  25.232   0.1          25.228   0.1          25.028   0.1          24.699   0.1          1.0       
  63901107  25.861   0.1          25.867   0.1          25.839   0.1          25.744   0.1          1.5       
  63902107  25.859   0.1          25.847   0.1          25.844   0.1          25.726   0.1          1.5       
  63903107  25.859   0.1          25.849   0.1          25.842   0.1          25.727   0.1          1.5       
  63904107  25.857   0.1          25.848   0.1          25.84    0.1          25.727   0.1          1.5       
  63901108  26.279   0.1          26.252   0.1          26.251   0.1          26.239   0.1          2.0       
  63902108  26.267   0.1          26.203   0.1          26.236   0.1          26.21    0.1          2.0       
  63903108  26.265   0.1          26.209   0.1          26.228   0.1          26.212   0.1          2.0       
  63904108  26.263   0.1          26.208   0.1          26.227   0.1          26.213   0.1          2.0       
  65700000  13.98    0.1          13.723   0.1          13.512   0.1          13.27    0.1          0.014078  
  65701101  17.193   0.1          16.938   0.1          16.691   0.1          16.499   0.1          0.06      
  65702101  17.193   0.1          16.938   0.1          16.69    0.1          16.499   0.1          0.06      
